title,price,company,moq,rating,nop,image,link,scrapedAt
Women's High-Waisted Straight Tube Pleated Pocket Jeans Loose Retro Euro-American Style New Fashion Design Daily Casual Commute,13.00,"Guangzhou Fanximan Clothing Co., Ltd",Min. order: 2 pieces,4.4,3,https://s.alicdn.com/@sc04/kf/H5894dc03169545ed907efca173370db5M.png_300x300.png,https://www.alibaba.com/product-detail/Women-s-High-Waisted-Straight-Tube_1601362263247.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T10:21:02.442Z
Sexy Solid Color Pleated Waist Revealing Twopiece Set for Casual Wear,6.60,"Xinxiang City Muye District Ten Thousand Pavilion Clothing Co., Ltd.",Min. order: 2 sets,nil,0,https://s.alicdn.com/@sc04/kf/H08648ad60f784de489c4a2c1283e32d4L.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Sexy-Solid-Color-Pleated-Waist-Revealing_1601378563762.html,2025-02-19T10:21:02.606Z
Women 2025 Spring New Fashion Pleated Dress Pants Vintage High Side Pocket Zipper Female Pantskirt,6.50,"Suzhou Matiya Clothing Co., Ltd.",Min. order: 1 bag,2.6,0,https://s.alicdn.com/@sc04/kf/H8f9775aca5e149f0962d70cb7ccae5c8S.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-2025-Spring-New-Fashion-Pleated_1601365762461.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T10:21:02.840Z
New Designs OEM Customs Manufacturer Casual Center Straight Trouser Comfortable Loose High Cargo Pants for,15.80,"Dongguan Humen Yihao Clothing Co., Ltd.",Min. order: 100 pieces,5.0,0,https://s.alicdn.com/@sc04/kf/Hb59915b6a5244542b72b1f09dcce5396V.jpg_300x300.jpg,https://www.alibaba.com/product-detail/New-Designs-OEM-Customs-Manufacturer-Casual_1601373802479.html,2025-02-19T10:21:03.002Z
Women's High Waist Pleated Wide Leg Casual Pants Summer Fashion with Strap Stitching Flat Front Elastic Closure Loose Fit,7.78,"Free Market Co., Ltd.",Min. order: 2 pieces,nil,0,https://s.alicdn.com/@sc04/kf/H609c9fb681404c3082916324a8e2f6a05.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-High-Waist-Pleated-Wide_10000023630339.html,2025-02-19T10:21:03.115Z
Women's Fashion Outdoor Nightclub Loose Casual Straight Leg Pants Long Sleeved Top Set,11.11,"Yuanyang Jiayun Department Store Co., Ltd.",Min. order: 2 pieces,4.3,0,https://s.alicdn.com/@sc04/kf/H90459214a5034234964f0ac55ec92b6cU.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-Fashion-Outdoor-Nightclub-Loose_1601292230279.html,2025-02-19T10:21:03.254Z
Plus Size Corset Women's Floral Pleated Trim Overbust Cincher Bustier Top,8.47,"Shenzhen Agilemind E-Commerce Co., Ltd.",Min. order: 50 pieces,4.9,5,https://s.alicdn.com/@sc04/kf/H1cdd94f5bec0426b8862c956eee81ab40.jpeg_300x300.jpeg,https://www.alibaba.com/product-detail/Plus-Size-Corset-Women-s-Floral_1601272768918.html,2025-02-19T10:21:03.371Z
2025 New Women's Casual Pleated Straight Pants Western Style Fashionable Loose Stretch Elastic Trousers for Summer,14.85,"Shenzhen Zheshijia Clothing Co., Ltd.",Min. order: 2 pieces,4.8,2,https://s.alicdn.com/@sc04/kf/H976d89f8f2e64bceaca308da0bd64e17C.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2025-New-Women-s-Casual-Pleated_1601352351544.html,2025-02-19T10:21:03.506Z
Loveda Hot Selling Women Fashionable Elegant Elastic Wide-leg Pants,7.35,"Yiwu Loveda Gear Import & Export Co., Ltd.",Min. order: 10 pieces,4.3,1,https://s.alicdn.com/@sc04/kf/Hf3c62c49c5ab43de81a3f6afea9e3f489.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Loveda-Hot-Selling-Women-Fashionable-Elegant_1601307749001.html,2025-02-19T10:21:03.615Z
TAOP&ZA Women's Clothing 2024 Autumn New Commuting Fashion Casual Simple Double High Wide Leg Trousers 1255556,7.90,"Suzhou Moshansu Clothing Co., Ltd.",Min. order: 1 bag,4.7,8,https://s.alicdn.com/@sc04/kf/H2facc0ecd5424c5e81d13316710c62435.jpg_300x300.jpg,https://www.alibaba.com/product-detail/TAOP-ZA-Women-s-Clothing-2024_1601298955567.html,2025-02-19T10:21:03.747Z
Fashion Ladies High Waist Pleated Straight Wide Leg Flare Pants Matte Trousers Club Streetwear Fitness Pants for,9.25,"Yuanyang County Hanou Department Store Co., Ltd.",Min. order: 2 pieces,4.3,0,https://s.alicdn.com/@sc04/kf/H82e6c66d02bb46549513bbe2feb84feaL.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Fashion-Ladies-High-Waist-Pleated-Straight_1601375952352.html,2025-02-19T10:21:03.883Z
2025 New Women's Shiny Pleated Wide Leg Pants Party Evening Party High Elastic Pants,6.98,Yiwu Yunxi E-Commerce Firm,Min. order: 3 pieces,4.5,6,https://s.alicdn.com/@sc04/kf/H3995d26f414844948f89bdde1ff5b0085.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2025-New-Women-s-Shiny-Pleated_1601366986552.html,2025-02-19T10:21:04.012Z
Boutique Wholesale 2025 Spring New Design Pleated High Versatile Casual Pants,12.80,"Yiwu Yuandu Trading Co., Ltd.",Min. order: 2 pieces,4.4,0,https://s.alicdn.com/@sc04/kf/H4c30e05841e64ea5a384a9926b104147Q.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Boutique-Wholesale-2025-Spring-New-Design_1601367058278.html,2025-02-19T10:21:04.161Z
GX-French Halter Pleated Fresh Dress Female Summer Style A-line Maxi Green,14.76,"Anhui Gaoxiong Technology Co., Ltd.",Min. order: 2 pieces,4.5,0,https://s.alicdn.com/@sc04/kf/H1524c3f8a0984b818ad36377e26ec2ddz.jpg_300x300.jpg,https://www.alibaba.com/product-detail/GX-French-Halter-Pleated-Fresh-Dress_1601342380627.html,2025-02-19T10:21:04.424Z
LW0035 Women's French Elegant Long Midi Seasonal Heavy Sequin Embroidery Beaded Mesh Patchwork Receiving Design,23.00,"Guangzhou Zhier Clothing Co., Ltd.",Min. order: 2 pieces,nil,0,https://s.alicdn.com/@sc04/kf/H4adebfa353d2486e991002108bd5cb89G.jpg_300x300.jpg,https://www.alibaba.com/product-detail/LW0035-Women-s-French-Elegant-Long_1601352006236.html,2025-02-19T10:21:04.566Z
2025 Women's High Waist Slim Solid Color Pleated Zipper Trousers Versatile Nine Minute Suit Summer Casual Flat Design Breathable,4.96,"Zhongshan Binfu Clothing Co., Ltd.",Min. order: 2 pieces,5.0,0,https://s.alicdn.com/@sc04/kf/H1ceaee126a8c4ed7a69ebf96638477979.png_300x300.png,https://www.alibaba.com/product-detail/2025-Women-s-High-Waist-Slim_1601323896840.html,2025-02-19T10:21:04.705Z
Wholesale Customizable Trendy Orange Pleated Culottes for High Waistband Loose Fit for Summer Casual,5.50,"Yiwu Ziyue Clothing Co., Ltd.",Min. order: 50 pieces,nil,0,https://s.alicdn.com/@sc04/kf/H5a599fbaa8ad4de8b98cfe9bfed8cdd4N.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Wholesale-Customizable-Trendy-Orange-Pleated-Culottes_1601369228914.html,2025-02-19T10:21:04.836Z
New Design Women Chiffon Pleated Wide Leg Plus Size Pants Elastic Loose Trousers Short Lining Casual Long Ninth Pants,5.78,"Huixian Zhencai Apparel Co., Ltd.",Min. order: 2 pieces,5.0,0,https://s.alicdn.com/@sc04/kf/H7707553d20ec40dabfc3b5db1861fb6bA.jpg_300x300.jpg,https://www.alibaba.com/product-detail/New-Design-Women-Chiffon-Pleated-Wide_1601364835041.html,2025-02-19T10:21:05.027Z
New Women's Clothing Temperament All-Match High Slimming Decorative Straight Trousers Trend,8.22,"Jinhua Haige Biotechnology Co., Ltd.",Min. order: 200 pieces,4.6,0,https://s.alicdn.com/@sc04/kf/Hcd9a192dcf7d4c1296d4a37ffc728786J.jpg_300x300.jpg,https://www.alibaba.com/product-detail/New-Women-s-Clothing-Temperament-All_1601357808400.html,2025-02-19T10:21:05.154Z
New Women's Summer Solid 2 Piece Top Dress Set Short-Sleeved Suit Long Skirt Tight Sexy Design,10.99,"Shenzhen Soaring Rainbow Jewelry Co., Ltd.",Min. order: 2 sets,4.8,0,https://s.alicdn.com/@sc04/kf/Hbe8cc9a89bb24ec6901597ccaec9f6557.jpg_300x300.jpg,https://www.alibaba.com/product-detail/New-Women-s-Summer-Solid-2_1601366994155.html,2025-02-19T10:21:05.273Z
Fashion Ladies High Waist Pleated Straight Wide Leg Flare Pants Matte Trousers Club Streetwear Fitness Pants for,11.00,Xiushui County Guangte E-Commerce Store,Min. order: 2 pieces,4.3,0,https://s.alicdn.com/@sc04/kf/H29d8e965ba9f480fa1c44ec88be41fc2R.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Fashion-Ladies-High-Waist-Pleated-Straight_1601369350578.html,2025-02-19T10:21:05.397Z
Women's 2023 Spring New Casual Zipper and Button Closure Front Design High Trousers,8.20,"Henan Hanyun Department Store Co., Ltd.",Min. order: 2 bags,4.3,0,https://s.alicdn.com/@sc04/kf/H0c2bad2e40414283a7a8dd7d330ad2b9n.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-2023-Spring-New-Casual_1601350341189.html,2025-02-19T10:21:05.557Z
Korean Style Retro Easy Matching Pleated Loose Wide-Leg Pants High Slimming Jeans Autumn Straight Mopping Pants,9.42,"Guangzhou Yihong Garment Industry Co., Ltd.",Min. order: 2 pieces,nil,0,https://s.alicdn.com/@sc04/kf/He340adf3d2b8411da7f9804516e112d9I.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Korean-Style-Retro-Easy-Matching-Pleated_1601321115578.html,2025-02-19T10:21:05.687Z
