title,price,company,moq,rating,nop,image,link,scrapedAt
DiZNEW Pockets Baggy Jeans Fashion Streetwear Cotton Men Trouser Loose Jeans,8.95-29.95,"Guangzhou Qianniu Garment Co., Ltd.",Min. order: 2 pieces,4.3,nil,https://s.alicdn.com/@sc04/kf/H3271b476315441d7a62922575c8fd28fv.jpg_300x300.jpg,https://www.alibaba.com/product-detail/DiZNEW-Pockets-Baggy-Jeans-Fashion-Streetwear_1600610172595.html,2025-02-19T06:54:51.521Z
Hot Selling Cargo Pants Multiple Pockets Jeans Stacked Jeans Jeans Men,15.00-18.00,TURBO TRACK IMPEX,Min. order: 30 pieces,nil,nil,https://s.alicdn.com/@sc04/kf/A560bfda4a65e4510ae0c29aba933b35bk.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Hot-Selling-Cargo-Pants-Multiple-Pockets_11000010139269.html,2025-02-19T06:54:51.781Z
XJYD Custom High Quality Men's Clothing Colorful Vintage Stacked Wholesale Jeans Men,17.60-28.80,"NEW COUNT FASHION CO., LTD.",Min. order: 50 pieces,nil,nil,https://s.alicdn.com/@sc04/kf/Hca6f23388bd44e3696e66c7b58157ba5C.jpg_300x300.jpg,https://www.alibaba.com/product-detail/XJYD-Custom-High-Quality-Men-s_1601368815658.html,2025-02-19T06:54:51.999Z
Designer Custom Men Baggy Denim Jean Vintage Washed Floor-Length Stack Jeans Distressed Wide Leg Mulit- Men,20.80,"Dongguan City Theshow Garment Co., Ltd.",Min. order: 1 piece,4.9,13 sold,https://s.alicdn.com/@sc04/kf/Hf96593a30eb64d66be0973753931ebfeV.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Designer-Custom-Men-Baggy-Denim-Jean_1601112864084.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:54:52.208Z
SENSE Custom Matte Coated Multi-Pocket Baggy Men's Jeans,28.00,Guangzhou Sense Garment Co. Ltd.,Min. order: 2 pieces,4.9,32 views,https://s.alicdn.com/@sc04/kf/H0505ffa6fe76486aa2d72032a10b2d86i.jpeg_300x300.jpeg,https://www.alibaba.com/product-detail/SENSE-Custom-Matte-Coated-Multi-Pocket_1601052424347.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:54:52.521Z
Custom Casual Fashion Jeans Black Cargo Men's Jeans / Utility Men Jeans With in Wholesale Price,12.75-14.88,KARIMANWEARS INTERNATIONAL,Min. order: 20 pieces,5.0,nil,https://s.alicdn.com/@sc04/kf/A275c8e5ca54b4a6c80900ef38dcbff08B.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Casual-Fashion-Jeans-Black-Cargo_11000014665356.html,2025-02-19T06:54:52.766Z
Breathable High Street Women Baggy Trousers High Rise Multi Faded Washed Wide Leg Jeans 100% Cotton Jeans,5.00-7.00,MAYFST INDUSTRIES,Min. order: 20 pieces,4.8,nil,https://s.alicdn.com/@sc04/kf/A675da18125834bd4bc32ccc2acae6fb4e.jpeg_300x300.jpeg,https://www.alibaba.com/product-detail/Breathable-High-Street-Women-Baggy-Trousers_11000015583020.html,2025-02-19T06:54:53.025Z
RNSHANGER Fashion Men Skinny Cargo Jeans New Long Biker Stretch Black Work Trousers for Men,12.32,"Xiamen Tongsiyuan Trading Co., Ltd.",Min. order: 1 piece,4.5,12 sold,https://s.alicdn.com/@sc04/kf/H3a6fd4ddbcce4195b90699ecc1922377e.jpg_300x300.jpg,https://www.alibaba.com/product-detail/RNSHANGER-Fashion-Men-Skinny-Cargo-Jeans_1601105501654.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:54:53.320Z
2024 Denim Crop Top Two Piece Set Low Rise Baggy Jeans Big 3D Women Jeans Para Mujer,8.60-23.50,"Quzhou Milady Import And Export Co., Ltd.",Min. order: 2 pieces,4.8,2 sold,https://s.alicdn.com/@sc04/kf/Hd14de634dc2141e8a5b9b3c411621d325.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2024-Denim-Crop-Top-Two-Piece_1601079209175.html,2025-02-19T06:54:53.596Z
2024 Casual High Waist Classic Pocket Trousers Wide Leg Women Jeans Breathable Jeans OEM Jeans for Women,9.50-11.50,Star Figure Enterprises,Min. order: 2 pieces,5.0,nil,https://s.alicdn.com/@sc04/kf/Abfd07f29436245a78ba7899358c00466H.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2024-Casual-High-Waist-Classic-Pocket_11000016085073.html,2025-02-19T06:54:53.809Z
