title,price,company,moq,rating,nop,image,link,scrapedAt
ZYHT 20997 New Arrival Fashion Lace Decoration Slim Fit Winter Birthday Elegant Fishtail Velvet Evening Midi Women,21.83,"Guangzhou Changxin Information Technology Co., Ltd.",Min. order: 1 piece,4.7,13 sold,https://s.alicdn.com/@sc04/kf/Hce6bc1fab076408282bd5ca0affa44b8U.jpg_300x300.jpg,https://www.alibaba.com/product-detail/ZYHT-20997-New-Arrival-Fashion-Lace_1601288123731.html,2025-02-18T07:45:50.772Z
Women's 2025 Spring New Round Neck Short Sleeve Knot Print Satin Midi,10.31,"Guangzhou Kanoshi Clothing Co., Ltd.",Min. order: 100 pieces,4.7,nil,https://s.alicdn.com/@sc04/kf/Hff281e1afe3244c793b8f1a650fc502c0.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-2025-Spring-New-Round_1601366231989.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-18T07:45:50.940Z
2024 Fall New Lapel Single-breasted Short-sleeved Section of Wide Swing Thin,12.99,"Jiangxi Wellna Clothing Co., Ltd.",Min. order: 2 pieces,4.4,2 sold,https://s.alicdn.com/@sc04/kf/H606d29597d8c4137be5718d730dd7ae52.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2024-Fall-New-Lapel-Single-breasted_1601278051294.html,2025-02-18T07:45:51.119Z
Women 2024 Autumn New Chic Fashion Satin Knot Midi Vintage Sleeve Female Robe,6.82,"Junbei Trading (Guangzhou) Co., LTD",Min. order: 2 pieces,4.7,nil,https://s.alicdn.com/@sc04/kf/H30f223fd74c742fb8fe269f59c581cf8X.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-2024-Autumn-New-Chic-Fashion_1601322875542.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-18T07:45:51.281Z
Fast Delivery Fashion Women Round Neck Crinkle Printed Boho Big Flared Sleeve Mini Tunic,31.50,"Dongguan Janey Yo Garment Co., Ltd.",Min. order: 2 pieces,5.0,6 views,https://s.alicdn.com/@sc04/kf/H0e20cea4314949d1bdb4cafdb69c6c73l.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Fast-Delivery-Fashion-Women-Round-Neck_1601050167775.html,2025-02-18T07:45:51.458Z
GX&ZA 2024 New Style Waist Pleated Decorative Tie-dye Satin -sleeved,8.69,"Anhui Gaoxiong Technology Co., Ltd.",Min. order: 2 pieces,4.5,1 sold,https://s.alicdn.com/@sc04/kf/Haa5e74cb25444e089ccadde21db831a2k.jpg_300x300.jpg,https://www.alibaba.com/product-detail/GX-ZA-2024-New-Style-Waist_1601050949003.html,2025-02-18T07:45:51.629Z
TAOP&ZA 2024 Spring New Style Waist Pleated Decorative Tie-dye Satin -sleeved 6962022,7.70,"Suzhou Moshansu Clothing Co., Ltd.",Min. order: 1 bag,4.7,23 sold,https://s.alicdn.com/@sc04/kf/H42d7b7abc96745a6830ab67ea4596ae5c.jpg_300x300.jpg,https://www.alibaba.com/product-detail/TAOP-ZA-2024-Spring-New-Style_1600887878101.html,2025-02-18T07:45:51.808Z
Round Neck Long Sleeve Texture Cinched Waist Falbala White Chic Temperament Solid Color Casual Elegant,9.98,"Xiamen Laiyingyu Trading Co., Ltd.",Min. order: 2 pieces,4.7,nil,https://s.alicdn.com/@sc04/kf/H1031e7105c9142acbac4a7976735e7777.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Round-Neck-Long-Sleeve-Texture-Cinched_1601333011861.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-18T07:45:51.973Z
Knitted Ruffled V-neck Red Short Dress Women's Clothing New Thin Sexy Charming Women's,71.09,"Hefei Fanchuang Clothing Co., Ltd.",Min. order: 5 pieces,4.2,nil,https://s.alicdn.com/@sc04/kf/H89512891eb29450aa94fdd6a2c6069533.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Knitted-Ruffled-V-neck-Red-Short_1601258588813.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-18T07:45:52.141Z
A New Style for Summer and Autumn Vintage Short-sleeved Mini Small Fragrance,9.50,Changshu City Mei Li Town Jiamu Clothing Factory,Min. order: 2 pieces,4.5,nil,https://s.alicdn.com/@sc04/kf/Hafded57fd7b54c8e940086f498d86d308.png_300x300.png,https://www.alibaba.com/product-detail/A-New-Style-for-Summer-and_1601238466052.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-18T07:45:52.306Z
Women's Short Knitted Textured Hollow Out See-through Spaghetti Straps Sexy Knitted Beach,6.27,"Dongguan Xiangyi Commerce Co., Ltd.",Min. order: 2 pieces,4.9,nil,https://s.alicdn.com/@sc04/kf/Hd9fdab253e2546c88dd9ca374190cbe4Y.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-Short-Knitted-Textured-Hollow_1601019722375.html,2025-02-18T07:45:52.479Z
2024 Women's New Fashion Vintage Textured Short Sleeve Lapel Casual Chic Women's New Style Funky,8.50,"Suzhou Fanluoqi Clothing Co., Ltd.",Min. order: 2 pieces,4.4,nil,https://s.alicdn.com/@sc04/kf/H4752b7db0db840f39317211392f6598ae.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2024-Women-s-New-Fashion-Vintage_1601294755598.html,2025-02-18T07:45:52.628Z
2025 New Summer Ladies Texture Short-sleeved Turn Down Collar Knitted Hip Ladies Knitted,31.00,"Guangzhou MZ clothes Co., Ltd.",Min. order: 2 pieces,4.7,12 sold,https://s.alicdn.com/@sc04/kf/H7a19bf4add07450fb9906a3daa8beae4f.jpg_300x300.jpg,https://www.alibaba.com/product-detail/2025-New-Summer-Ladies-Texture-Short_1601201783830.html,2025-02-18T07:45:52.787Z
KAOPU ZA Women's Vintage Mini Dress O-Neck Short Sleeves Flared Hem Front Buttons Midi Length Fits Vestidos Mujer,10.90,"Suzhou Qian Billion Garment Trade Co., Ltd.",Min. order: 1 bag,4.5,nil,https://s.alicdn.com/@sc04/kf/He8581f563d88441ea9cc06efcf898fe5A.jpg_300x300.jpg,https://www.alibaba.com/product-detail/KAOPU-ZA-Women-s-Vintage-Mini_1601089986686.html,2025-02-18T07:45:52.957Z
