title,price,company,moq,rating,nop,image,link,scrapedAt
Hot Selling High Quality Hooded Jacket High Street Punk Waterproof Loose,9.48,"Tianjin Jiarui Linxing Clothing Co., Ltd.",Min. order: 2 pieces,3.8,nil,https://s.alicdn.com/@sc04/kf/H5d7ac9d99ef045f383c9ef8e76101f0bJ.png_300x300.png,https://www.alibaba.com/product-detail/Hot-Selling-High-Quality-Hooded-Jacket_1601226033296.html?s=p,2025-02-19T06:53:51.336Z
Women's Oversize Winter Windproof Polyester Knitted Long Down Jacket with Fur Hood Factory Sale for Adults,64.98-68.98,Pinghu Qianyi Clothing Firm,Min. order: 1 acre,5.0,1 sold,https://s.alicdn.com/@sc04/kf/H11cb0bb5e8f84531bda64f9384d161848.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-Oversize-Winter-Windproof-Polyester_1601256268783.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:51.559Z
Newest Design Women High Quality Genuine Jacket Thick Jackets 5xl Plus Size Long Winter Warm Overcoats,38.00,"Quanzhou Minyou Import And Export Co., Ltd.",Min. order: 1 piece,3.9,82 sold,https://s.alicdn.com/@sc04/kf/H63fd5438a2864b64965e05de5b130b510.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Newest-Design-Women-High-Quality-Genuine_1600494969821.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:51.768Z
YP Wholesale Woman Ladies Jacket Women Oversized Denim Windbreaker Jacket Long Jeans for Autumn,11.22,"Fujian Century Yeung Pok Import And Export Co., Ltd.",Min. order: 1 piece,4.5,19 sold,https://s.alicdn.com/@sc04/kf/H7560f4c4922f4abfb37b3e6652e969a3p.jpg_300x300.jpg,https://www.alibaba.com/product-detail/YP-Wholesale-Woman-Ladies-Jacket-Women_1600408908598.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:52.002Z
Wholesale Custom Logo Oversized Lightweight Water-Resistant Hooded Men's Down Puffer Jackets,7.07,"Guangzhou Yueyue Wang Clothing Co., Ltd.",Min. order: 3 pieces,4.9,397 sold,https://s.alicdn.com/@sc04/kf/He352fc3f28564797b983e135e06c70e8i.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Wholesale-Custom-Logo-Oversized-Lightweight-Water_1601261984044.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:52.189Z
BW23 330G Oversized French Terry Kids V Neck Cardigan Long Sleeve Knitted Children Jacket With Button Sweatshirt Hoodie,10.99,"Xiamen Doveark Garments Co., Ltd.",Min. order: 2 pieces,4.7,24 sold,https://s.alicdn.com/@sc04/kf/H2a4aac0568654d6e9688f920427e50e0S.jpg_300x300.jpg,https://www.alibaba.com/product-detail/BW23-330G-Oversized-French-Terry-Kids_1601260828113.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:52.367Z
Custom Logo Bubble Clothes Men Puffer Jacket Winter Thick Warm Puff Men's Jacket,16.90,"Yiwu 90 Clothing Co., Ltd.",Min. order: 2 pieces,4.8,117 views,https://s.alicdn.com/@sc04/kf/H01cd007bd719453c8029b36ea206352aA.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Logo-Bubble-Clothes-Men-Puffer_1600967855122.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:52.545Z
Women's Oversized Vintage Coat 1 Piece Single Breasted Denim Jacket V-Neck Long Spring Autumn Casual Blazer Outfit,24.90-26.90,Maanshan City A Little Horse Network Technology Limited Liability Company,Min. order: 2 pieces,nil,nil,https://s.alicdn.com/@sc04/kf/H272e498481e14a878d83d986633de70bA.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Women-s-Oversized-Vintage-Coat-1_1601323445291.html,2025-02-19T06:53:52.699Z
Jacket Denim Button up Coat Oversize Denim Jacket for Ladies Oem Women's Denim Jean Jacket Women Casual Outwear Fall,9.69,"Shenzhen Yingyue Technology Co., Ltd.",Min. order: 2 pieces,4.4,7 sold,https://s.alicdn.com/@sc04/kf/H2139269936634369b5fdabd8830a382cI.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Jacket-Denim-Button-up-Coat-Oversize_1601168937382.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,2025-02-19T06:53:52.874Z
Oversized Plus Size Winter Puff Thick Warm Men's Custom Logo Bubble Clothes Men Puffer Jacket,15.00-18.00,KUZAN ENTERPRISES,Min. order: 50 pieces,nil,nil,https://s.alicdn.com/@sc04/kf/A578cdd6003ba4b839007ce4b91bdb1dca.png_300x300.png,https://www.alibaba.com/product-detail/Oversized-Plus-Size-Winter-Puff-Thick_10000022107780.html,2025-02-19T06:53:53.037Z
